1681.2,167.53,9.838,1680.8,167.46,9.9579,28.289
1052.5,22.716,16.088,1052.2,22.735,16.243,30.667
1580.7,687.56,9.202,1580.6,687.5,9.2091,7.4617
59.74,1135.1,6.1064,60.154,1135.1,6.2352,28.49
1674.5,72.456,13.076,1674.4,72.676,13.187,22.032
1459.9,479.1,15.521,1459.7,479.03,15.535,10.652
708.63,1888.3,10.037,708.87,1887.9,9.9538,22.533
1294.5,465.3,10.996,1294.4,465.38,11.038,9.0928
1362.9,179.9,6.5864,1362.5,180.13,6.7287,31.245
1136.5,57.889,18.954,1136.6,57.958,19.059,19.163
1576.8,1790.1,13.8,1576.8,1790.2,13.94,25.387
1297.7,1620.4,21.081,1297.8,1620.4,20.903,32.178
947.93,1556.7,20.818,947.77,1556.7,20.787,9.0378
1251.9,798.29,22.929,1251.9,798,23.273,63.002
428.17,170.04,28.072,428.76,170.09,27.116,173.59
1464.7,521.49,22.214,1464.4,521.74,22.113,22.897
1681.6,1275.3,5.3163,1681.1,1275.3,5.4251,26.896
921.86,603.6,10.269,921.59,603.57,10.381,23.027
1340.1,419.05,11.921,1340.1,418.81,11.794,24.821
459.63,212.71,27.134,459.96,212.84,26.716,76.55
1608.9,955.54,5.1536,1608.7,954.89,4.995,39.23
294.74,504.67,8.9818,294.74,504.66,9.0791,17.53
917.19,442.47,5.2084,917.12,442.69,5.1775,10.666
1102.9,84.1,7.2886,1103,84.58,7.2562,20.339
1830.6,819.33,26.644,1830.4,819.13,26.488,30.302
214.18,1620.6,7.9778,214.15,1620.1,8.2251,47.55
1663.9,1092.9,4.8436,1663.8,1092.8,4.9206,14.83
518.96,414.67,24.135,518.73,414.84,24.137,11.295
311.95,174.63,26.327,311.93,174.16,26.023,57.929
1229.6,364.29,4.4663,1229.7,364.83,4.599,32.062
98.146,986.54,19.594,98.193,986.5,19.816,39.914
1121.5,373.33,8.1858,1121.4,373.98,7.9155,55.399
212.43,139.08,4.8748,212.35,139.03,4.9208,9.1543
1080.7,903.48,12.798,1080.9,903.7,12.993,36.643
1519.4,541.41,12.091,1519.2,541.3,12.113,8.2467
183.34,1471.8,6.9878,183.92,1471.5,7.1136,34.574
364.13,1776.7,22.333,364.22,1776.8,22.462,24.267
1593.6,171.31,7.3859,1593.1,171.58,7.5243,33.213
1737.8,1357.9,14.157,1737.7,1357.8,14.259,19.319
1375.3,249.97,13.186,1375.6,249.72,13.307,25.627
1143.3,152.95,4.7901,1143,153.28,4.9337,30.522
1024.9,760.06,4.9218,1024.8,760.35,5.0427,25.619
1853.3,353.58,8.3741,1853.1,353.49,8.469,18.545
1740.5,670.21,13.795,1740.4,670.31,14.113,57.355
654.48,1070.1,7.2252,654.61,1070.1,7.2232,5.2733
1510.4,480.5,20.129,1510,480.61,20.367,45.991
420.48,1041.5,6.0802,420.96,1041.6,6.2197,31.701
133.84,1622.3,6.9433,134.39,1621.9,6.9164,26.957
309.09,524.31,14.663,309.1,523.9,14.778,26.542
1066.5,908.85,13.008,1066.6,908.7,13.131,23.72
1753.4,1370,13.988,1753.1,1369.8,14.151,32.357
1594.1,1517,12.135,1593.9,1516.8,12.096,14.977
1766.2,686.75,18.079,1765.8,686.67,18.271,37.107
1629,667.84,18.624,1628.9,667.76,18.72,17.84
811.47,169.7,5.2185,811.33,169.68,5.2881,13.802
1496.8,1125,7.8985,1496.8,1125,8.0026,19.026
458.33,765.62,15.562,458.64,765.72,15.896,61.558
1342,409.53,13.84,1342.1,409.39,14.07,41.731
1746.6,1530.7,19.308,1746.5,1529.9,19.608,61.291
1701.7,1403.9,15.348,1701.6,1403.3,15.392,23.436
1463.1,240.36,8.1747,1462.8,240.33,8.4363,48.215
980.93,374.49,16.445,981.1,374.47,16.76,57.128
