196,8.5517e+05,5.3369e+05,18.01,1751.6,628.98,1751.9,629.34
197,8.5504e+05,4.1764e+05,3.7405,21.088,944.5,21.15,944.58
198,8.5376e+05,2.8963e+05,15.962,467.94,640.01,468.32,639.88
199,8.5355e+05,4.721e+05,10.2,280.86,1337.2,280.86,1337.4
200,8.534e+05,3.6062e+05,11.046,1431.9,1220.4,1431.6,1220.4
201,8.5252e+05,3.5086e+05,16.205,626.1,1615.4,625.74,1615.5
202,8.495e+05,4.5757e+05,14.504,947.67,1200.4,947.32,1200.5
203,8.4888e+05,3.6907e+05,20.973,511.38,1771.1,511.86,1771.3
204,8.479e+05,4.7046e+05,19.592,506.16,1642.2,505.97,1642.6
205,8.4657e+05,4.2107e+05,7.1483,1417.4,259.95,1417.4,260.13
206,8.4618e+05,4.1528e+05,3.1306,978.24,1729.8,978.28,1729.9
207,8.431e+05,5.0094e+05,8.0571,483.32,1665.7,483.47,1665.9
208,8.4284e+05,5.7406e+05,6.1631,1311.1,459.62,1310.9,459.54
209,8.4012e+05,4.321e+05,4.4049,405.08,1565.1,405.1,1565.2
210,8.3915e+05,3.3869e+05,18.336,524.71,795.72,524.7,795.26
211,8.3769e+05,2.5058e+05,32.089,1170.4,321.07,1170.1,320.31
212,8.3594e+05,2.2874e+05,4.2155,746.89,191.45,746.99,191.41
213,8.3574e+05,3.7888e+05,21.037,1227.1,1140.6,1227.3,1141.1
214,8.3294e+05,3.6967e+05,18.231,244.01,350.44,243.8,350.04
215,8.3066e+05,4.7132e+05,7.5798,1504.1,901.23,1504.3,901.23
216,8.2803e+05,2.7581e+05,14.073,1079.3,780.9,1079.6,781.02
217,8.2483e+05,3.7042e+05,24.247,488.09,1690.6,487.75,1691.1
218,8.2482e+05,5.68e+05,11.314,679.32,1679.2,679.22,1679.4
219,8.2274e+05,3.6183e+05,4.7028,986.52,45.451,986.57,45.345
220,8.2272e+05,5.5309e+05,4.0734,1580.2,688.68,1580.3,688.63
221,8.2152e+05,3.3571e+05,16.374,1454.2,1288.2,1453.8,1288.3
222,8.2132e+05,5.0582e+05,8.7763,441.32,249.47,441.13,249.36
223,8.2048e+05,2.4955e+05,5.489,157.95,661.96,157.98,662.09
224,8.184e+05,2.5641e+05,9.501,1664.9,1611.8,1664.8,1612
225,8.1779e+05,2.7713e+05,10.258,500.9,286.09,500.68,285.94
226,8.1731e+05,3.9073e+05,1.0117,641.37,111.99,641.39,111.97
227,8.1726e+05,4.6953e+05,17.131,362.06,587.33,361.63,587.4
228,8.1679e+05,3.3514e+05,12.586,499.9,1377.1,499.66,1377.3
229,8.1535e+05,2.5181e+05,24.658,903.27,1136.4,903.86,1136.6
230,8.1431e+05,5.3184e+05,7.73,563.37,892.72,563.29,892.54
231,8.1428e+05,4.9096e+05,6.3637,898.27,1850.6,898.42,1850.6
232,8.1422e+05,5.6493e+05,11.402,1266.5,684.9,1266.7,684.71
233,8.1406e+05,5.0066e+05,17.786,1511.8,505.93,1512.2,506.2
234,8.1376e+05,3.1256e+05,9.1132,1455.3,118.19,1455.2,118
